Filename	HasTarget	TargetCenterX	TargetCenterY	TargetWidth	TargetHeight	TargetAngle
frame0908.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0909.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0910.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0911.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0912.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0913.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0914.jpg	1	530.261	-22.402	144.428	148.109	9.381
frame0915.jpg	1	482.891	22.169	140.979	141.837	140.201
frame0916.jpg	1	425.608	75.012	141.835	142.521	76.725
frame0917.jpg	1	390.093	105.624	142.395	144.518	70.029
frame0918.jpg	1	342.983	147.412	142.891	145.572	49.068
frame0919.jpg	1	296.578	189.331	142.265	144.387	51.542
frame0920.jpg	1	249.133	230.257	140.543	140.946	9.571
frame0921.jpg	1	202.939	269.776	136.066	138.677	139.846
frame0922.jpg	1	159.728	309.028	131.237	136.345	147.862
frame0923.jpg	1	117.520	345.132	129.583	134.422	161.412
frame0924.jpg	1	74.525	379.009	130.672	137.769	5.440
frame0925.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0926.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0927.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0928.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0929.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0930.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0931.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0932.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0933.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0934.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0935.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0936.jpg	0	0.000	0.000	0.000	0.000	0.000
