Filename	HasTarget	TargetCenterX	TargetCenterY	TargetWidth	TargetHeight	TargetAngle
frame0503.jpg	1	280.451	334.001	42.350	80.583	85.442
frame0504.jpg	1	279.700	326.147	40.663	79.739	85.421
frame0505.jpg	1	278.885	319.165	39.561	78.971	85.424
frame0506.jpg	1	277.889	282.269	35.716	75.259	85.703
frame0507.jpg	1	276.894	243.124	34.297	74.100	85.729
frame0508.jpg	1	275.205	219.031	34.061	73.840	85.408
frame0509.jpg	1	271.540	183.951	33.351	73.092	84.974
frame0510.jpg	1	268.490	163.669	32.931	73.771	84.942
frame0511.jpg	1	263.870	136.802	32.965	74.199	84.448
frame0512.jpg	1	260.331	116.982	33.181	74.827	84.057
frame0513.jpg	1	255.341	90.845	33.443	76.483	83.726
frame0514.jpg	1	251.382	71.265	34.057	77.444	83.224
frame0515.jpg	1	246.629	53.684	35.861	80.872	82.938
frame0516.jpg	1	243.668	57.681	36.112	80.781	82.858
frame0517.jpg	1	234.052	65.374	37.401	83.238	82.059
frame0518.jpg	1	231.268	69.784	38.274	84.264	81.850
frame0519.jpg	1	229.701	72.900	39.005	85.035	81.663
frame0520.jpg	1	228.169	77.278	40.136	86.121	81.176
frame0521.jpg	1	227.506	81.204	41.052	86.759	81.100
frame0522.jpg	1	227.601	87.839	42.205	87.547	80.852
frame0523.jpg	1	228.148	96.105	43.251	88.370	80.819
frame0524.jpg	1	229.260	100.987	44.524	88.822	80.535
frame0525.jpg	1	231.222	106.490	45.952	89.592	80.620
frame0526.jpg	1	233.066	109.516	46.595	90.146	80.537
frame0527.jpg	1	235.644	112.348	47.349	90.426	80.408
frame0528.jpg	1	242.521	117.461	48.413	90.542	80.897
frame0529.jpg	1	249.267	120.750	49.395	90.003	81.329
frame0530.jpg	1	253.238	121.932	49.562	89.777	81.667
frame0531.jpg	1	259.250	122.626	49.948	89.336	82.299
frame0532.jpg	1	263.591	122.327	49.815	88.996	82.913
frame0533.jpg	1	270.540	121.454	49.674	88.571	83.608
frame0534.jpg	1	277.498	120.303	49.252	88.106	84.335
frame0535.jpg	1	284.881	119.020	48.839	87.290	85.031
frame0536.jpg	1	290.365	118.104	48.291	86.942	85.602
frame0537.jpg	1	297.391	116.046	47.607	86.038	86.545
frame0538.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0539.jpg	1	309.315	109.379	45.414	84.686	87.947
frame0540.jpg	1	314.055	105.848	44.395	84.082	88.363
frame0541.jpg	1	318.172	102.353	43.560	83.425	88.714
frame0542.jpg	1	322.993	98.170	42.490	82.901	89.028
frame0543.jpg	1	330.298	91.924	40.798	81.383	89.338
frame0544.jpg	1	332.042	90.066	40.227	80.564	89.497
frame0545.jpg	1	333.543	87.657	39.358	78.495	89.573
frame0546.jpg	1	333.712	86.239	38.707	78.931	89.427
frame0547.jpg	1	333.387	84.792	38.064	76.696	89.535
frame0548.jpg	1	333.062	83.423	37.483	76.166	89.322
frame0549.jpg	1	331.419	81.152	36.772	75.238	89.141
frame0550.jpg	1	330.155	79.811	36.354	75.954	89.183
frame0551.jpg	1	328.145	78.760	36.074	74.154	88.802
