Filename	HasTarget	TargetCenterX	TargetCenterY	TargetWidth	TargetHeight	TargetAngle
frame0345.jpg	1	423.653	172.450	52.393	73.708	103.008
frame0346.jpg	1	411.783	173.149	53.644	74.661	101.583
frame0347.jpg	1	399.163	172.030	54.179	75.129	99.400
frame0348.jpg	1	389.822	169.699	54.281	74.910	98.481
frame0349.jpg	1	386.903	165.517	53.136	74.390	97.760
frame0350.jpg	1	389.532	160.437	51.563	73.595	97.601
frame0351.jpg	1	394.069	155.069	50.037	72.363	98.217
frame0352.jpg	1	398.443	148.814	48.165	70.723	98.484
frame0353.jpg	1	402.410	142.000	46.095	69.548	98.402
frame0354.jpg	1	406.326	134.125	44.118	68.010	98.620
frame0355.jpg	1	410.268	126.480	42.467	66.686	98.816
frame0356.jpg	1	414.510	120.551	40.730	65.731	98.661
frame0357.jpg	1	419.012	116.856	39.640	64.693	99.075
frame0358.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0359.jpg	1	427.969	111.965	38.056	63.282	99.409
frame0360.jpg	1	431.722	109.323	37.398	62.838	99.740
frame0361.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0362.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0363.jpg	1	441.386	105.216	36.006	61.673	100.711
frame0364.jpg	1	444.841	104.293	35.984	61.416	101.104
frame0365.jpg	1	448.184	103.418	35.687	61.280	101.139
frame0366.jpg	1	451.252	103.195	35.565	61.512	101.311
frame0367.jpg	1	453.643	104.468	35.867	61.565	101.480
frame0368.jpg	1	455.218	107.024	36.308	61.826	101.881
frame0369.jpg	1	456.114	110.835	36.549	62.383	102.152
frame0370.jpg	1	456.017	115.561	37.459	62.961	102.453
frame0371.jpg	1	455.124	121.804	38.353	63.597	102.444
frame0372.jpg	1	454.032	128.424	39.537	64.107	103.045
frame0373.jpg	1	453.088	135.074	40.455	64.970	103.427
frame0374.jpg	1	451.119	142.517	41.633	65.553	103.709
frame0375.jpg	1	449.646	151.712	43.394	66.436	104.344
frame0376.jpg	1	449.654	157.818	44.337	67.092	105.055
frame0377.jpg	1	450.003	163.507	45.181	67.740	105.701
frame0378.jpg	1	450.129	168.245	46.074	68.194	106.117
frame0379.jpg	1	449.518	172.850	46.876	68.846	106.182
frame0380.jpg	1	448.216	177.541	47.755	69.352	106.515
frame0381.jpg	1	445.581	182.314	48.751	69.828	106.992
frame0382.jpg	1	440.938	187.450	49.907	70.408	106.438
frame0383.jpg	1	434.298	192.303	51.244	70.900	106.328
frame0384.jpg	1	426.522	197.117	52.306	71.140	106.255
frame0385.jpg	1	417.534	202.798	53.761	71.533	105.657
frame0386.jpg	1	407.427	208.888	55.299	72.229	104.611
frame0387.jpg	1	397.746	214.835	56.934	72.532	104.298
frame0388.jpg	1	387.711	220.704	58.499	73.154	102.927
frame0389.jpg	1	377.506	226.586	60.184	73.836	102.077
frame0390.jpg	1	367.093	232.421	61.679	74.360	100.312
frame0391.jpg	1	356.609	238.308	63.108	74.816	98.407
frame0392.jpg	1	342.552	246.852	65.430	75.897	96.033
frame0393.jpg	1	330.945	254.633	67.389	76.669	93.308
frame0394.jpg	1	320.016	261.417	68.987	77.455	90.067
frame0395.jpg	1	310.044	268.603	70.749	78.402	86.627
frame0396.jpg	1	300.469	275.183	72.134	79.401	82.694
frame0397.jpg	1	291.802	280.136	73.034	80.081	78.100
frame0398.jpg	1	284.037	283.599	73.843	80.935	74.511
frame0399.jpg	1	280.468	284.240	74.059	81.224	73.561
frame0400.jpg	1	276.693	284.022	73.897	81.183	72.309
frame0401.jpg	1	275.173	281.918	73.373	81.108	71.933
frame0402.jpg	1	276.932	277.601	72.445	80.448	73.895
frame0403.jpg	1	280.190	272.022	71.328	79.572	75.345
frame0404.jpg	1	283.638	266.454	69.958	78.581	78.263
frame0405.jpg	1	286.663	260.868	68.510	77.600	80.489
frame0406.jpg	1	289.711	255.268	67.117	76.398	80.937
frame0407.jpg	1	293.960	248.386	65.177	74.999	83.085
frame0408.jpg	1	298.620	242.632	63.606	73.924	84.185
frame0409.jpg	1	304.360	236.801	62.180	73.071	86.635
frame0410.jpg	1	309.810	230.655	60.705	71.921	87.903
frame0411.jpg	1	315.407	224.512	59.300	70.941	89.144
frame0412.jpg	1	321.629	217.605	57.818	70.129	90.691
frame0413.jpg	1	327.401	210.243	56.226	69.432	91.460
frame0414.jpg	1	332.645	203.042	54.806	68.532	92.942
frame0415.jpg	1	337.646	195.666	53.416	67.763	93.373
frame0416.jpg	1	343.141	188.494	51.824	67.082	94.357
frame0417.jpg	1	348.396	181.231	50.404	66.296	95.135
frame0418.jpg	1	352.925	174.331	49.229	65.538	95.210
frame0419.jpg	1	357.779	167.239	47.968	65.074	95.709
frame0420.jpg	1	362.289	159.968	46.395	64.511	96.112
frame0421.jpg	1	366.481	152.955	45.350	63.793	96.823
frame0422.jpg	1	372.030	144.232	43.862	63.222	97.300
frame0423.jpg	1	376.444	137.331	42.643	62.513	97.702
frame0424.jpg	1	380.741	130.447	41.297	62.183	97.396
frame0425.jpg	1	384.793	123.725	40.427	61.739	97.532
frame0426.jpg	1	388.944	117.180	39.450	61.307	98.025
frame0427.jpg	1	393.211	110.438	38.298	61.062	98.254
frame0428.jpg	1	397.405	103.966	37.419	61.057	98.300
