Filename	HasTarget	TargetCenterX	TargetCenterY	TargetWidth	TargetHeight	TargetAngle
frame0485.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0486.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0487.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0488.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0489.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0490.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0491.jpg	0	0.000	0.000	0.000	0.000	0.000
frame0492.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0493.jpg	1	-1.000	-1.000	-1.000	-1.000	-1.000
frame0494.jpg	1	427.919	18.880	28.085	69.736	94.722
frame0495.jpg	1	427.935	24.306	27.997	68.932	94.922
frame0496.jpg	1	428.217	30.032	27.579	68.420	95.029
frame0497.jpg	1	428.837	31.143	27.421	68.542	95.143
frame0498.jpg	1	431.189	31.469	27.130	68.725	94.852
frame0499.jpg	1	432.545	31.806	27.441	68.645	95.124
frame0500.jpg	1	433.613	31.920	27.496	68.637	95.256
frame0501.jpg	1	434.715	32.231	27.464	68.670	95.238
frame0502.jpg	1	435.587	32.485	27.375	68.634	95.337
frame0503.jpg	1	436.142	32.755	27.430	68.541	95.320
frame0504.jpg	1	436.174	32.979	27.494	68.491	95.519
frame0505.jpg	1	435.964	33.366	27.564	68.498	95.446
frame0506.jpg	1	436.052	33.618	27.549	68.497	95.461
frame0507.jpg	1	434.768	35.334	27.665	68.293	95.413
frame0508.jpg	1	432.996	37.576	27.991	67.680	95.528
frame0509.jpg	1	432.327	38.212	27.796	67.804	95.239
frame0510.jpg	1	431.700	44.770	27.599	67.269	95.417
frame0511.jpg	1	428.943	73.549	26.901	65.874	95.253
frame0512.jpg	1	426.969	87.377	26.698	65.128	95.436
frame0513.jpg	1	426.729	105.570	26.627	64.486	95.320
frame0514.jpg	1	432.431	108.730	26.566	65.040	95.756
frame0515.jpg	1	442.340	109.418	26.669	65.678	96.258
frame0516.jpg	1	451.048	109.524	26.636	66.558	96.634
frame0517.jpg	1	457.420	109.628	26.783	66.969	97.072
frame0518.jpg	1	476.744	120.339	26.908	68.172	98.381
frame0519.jpg	1	485.604	133.757	26.625	70.193	98.141
frame0520.jpg	1	496.189	150.891	26.538	69.579	99.026
frame0521.jpg	1	502.692	163.269	26.405	70.251	99.102
frame0522.jpg	1	510.709	175.452	26.185	70.996	99.550
frame0523.jpg	1	513.575	180.836	26.006	71.312	99.569
frame0524.jpg	1	516.370	187.219	25.841	71.430	99.485
frame0525.jpg	1	519.080	193.164	25.559	71.819	99.492
frame0526.jpg	1	521.663	197.526	25.262	72.275	99.217
frame0527.jpg	1	524.382	197.243	25.100	72.571	99.273
frame0528.jpg	1	527.332	195.433	24.892	72.924	99.291
frame0529.jpg	1	529.313	194.259	24.632	73.299	99.246
frame0530.jpg	1	531.946	194.986	24.296	73.427	99.048
frame0531.jpg	1	534.719	200.658	24.056	73.876	99.283
frame0532.jpg	1	537.743	206.658	23.728	74.559	98.990
frame0533.jpg	1	539.776	207.758	23.549	74.818	99.067
frame0534.jpg	1	542.464	206.247	23.354	75.052	98.940
frame0535.jpg	1	544.269	205.415	23.070	75.188	98.814
frame0536.jpg	1	545.797	204.654	23.002	75.350	98.779
frame0537.jpg	1	547.313	204.352	22.827	75.317	98.902
frame0538.jpg	1	548.186	203.907	22.778	75.550	98.943
frame0539.jpg	1	549.266	204.053	22.867	76.623	98.747
frame0540.jpg	1	549.613	204.756	22.785	75.424	98.982
frame0541.jpg	1	549.563	206.010	23.048	75.214	99.263
frame0542.jpg	1	549.184	208.047	23.282	75.010	99.356
frame0543.jpg	1	548.324	210.717	23.457	74.738	99.353
frame0544.jpg	1	546.822	213.560	23.929	74.265	99.697
frame0545.jpg	1	544.422	217.701	24.366	73.429	99.884
frame0546.jpg	1	542.571	221.256	24.662	73.174	99.870
frame0547.jpg	1	540.428	224.933	25.200	72.819	100.370
frame0548.jpg	1	539.830	225.848	25.275	72.635	100.370
frame0549.jpg	1	531.888	179.825	26.238	70.886	100.622
frame0550.jpg	1	529.249	151.597	27.090	69.963	100.682
frame0551.jpg	1	528.343	137.530	27.940	69.567	101.193
frame0552.jpg	1	527.695	123.496	28.519	69.424	101.368
frame0553.jpg	1	527.565	108.847	29.248	69.660	101.466
frame0554.jpg	1	526.361	107.723	29.528	69.316	101.562
frame0555.jpg	1	524.638	107.022	29.995	68.989	101.564
frame0556.jpg	1	522.553	105.624	30.524	68.750	101.900
frame0557.jpg	1	521.243	104.321	30.860	68.257	101.875
frame0558.jpg	1	520.361	103.144	31.118	68.218	102.078
frame0559.jpg	1	519.384	101.319	31.418	67.940	102.069
frame0560.jpg	1	519.010	99.071	31.752	68.010	102.193
frame0561.jpg	1	518.761	97.046	31.952	68.158	102.105
frame0562.jpg	1	518.524	97.868	31.938	68.276	102.145
frame0563.jpg	1	518.524	98.863	32.037	68.107	102.179
frame0564.jpg	1	518.730	99.374	32.267	68.126	102.433
frame0565.jpg	1	519.073	99.932	32.179	68.237	102.162
frame0566.jpg	1	519.485	99.716	32.374	68.488	102.399
frame0567.jpg	1	519.863	99.301	32.421	68.538	102.390
frame0568.jpg	1	521.135	97.716	32.357	69.056	102.281
frame0569.jpg	1	522.739	95.495	32.248	69.877	102.276
frame0570.jpg	1	523.891	93.785	32.183	70.061	102.119
frame0571.jpg	1	525.253	91.870	32.075	70.587	101.836
frame0572.jpg	1	526.139	96.185	31.779	70.978	101.951
frame0573.jpg	1	526.987	100.715	31.468	71.215	101.800
frame0574.jpg	1	527.774	104.825	31.146	71.484	101.783
frame0575.jpg	1	528.737	110.707	30.584	71.746	101.692
frame0576.jpg	1	529.594	118.297	30.022	72.091	101.659
frame0577.jpg	1	529.804	124.496	29.684	72.158	101.614
frame0578.jpg	1	530.195	130.677	29.140	72.594	101.215
frame0579.jpg	1	530.282	136.023	28.795	72.739	101.249
frame0580.jpg	1	530.923	134.255	28.520	72.749	100.959
frame0581.jpg	1	530.658	139.779	28.117	72.793	100.896
frame0582.jpg	1	530.683	144.992	27.816	72.955	100.702
frame0583.jpg	1	530.401	154.515	27.504	72.682	100.676
frame0584.jpg	1	530.652	164.639	27.067	72.803	100.429
frame0585.jpg	1	531.194	170.720	26.924	72.647	100.446
frame0586.jpg	1	532.517	178.656	26.588	71.735	100.821
frame0587.jpg	1	534.599	179.130	26.355	73.059	100.176
frame0588.jpg	1	536.300	177.621	26.301	71.728	100.709
frame0589.jpg	1	537.759	178.741	26.106	72.021	100.714
frame0590.jpg	1	539.568	188.439	26.127	72.154	100.860
frame0591.jpg	1	541.268	199.165	25.997	72.363	100.629
frame0592.jpg	1	543.133	209.886	26.096	73.905	100.463
frame0593.jpg	1	544.780	216.283	26.185	74.276	100.474
frame0594.jpg	1	546.071	216.518	26.202	74.440	100.668
frame0595.jpg	1	547.089	218.503	26.197	73.502	101.029
frame0596.jpg	1	547.578	223.037	26.353	75.001	100.812
frame0597.jpg	1	547.851	228.330	26.329	74.833	100.586
frame0598.jpg	1	547.139	230.356	25.552	73.109	100.734
frame0599.jpg	1	545.977	226.963	24.667	72.010	100.368
frame0600.jpg	1	544.753	224.010	23.913	70.791	99.912
frame0601.jpg	1	543.721	221.291	23.392	69.979	99.713
frame0602.jpg	1	543.392	220.088	23.198	69.280	99.850
frame0603.jpg	1	543.372	219.599	22.834	68.671	99.759
