Filename	HasTarget	TargetCenterX	TargetCenterY	TargetWidth	TargetHeight	TargetAngle
frame1133.jpg	0	0.000	0.000	0.000	0.000	0.000
frame1134.jpg	0	0.000	0.000	0.000	0.000	0.000
frame1135.jpg	0	0.000	0.000	0.000	0.000	0.000
frame1136.jpg	0	0.000	0.000	0.000	0.000	0.000
frame1137.jpg	0	0.000	0.000	0.000	0.000	0.000
frame1138.jpg	0	0.000	0.000	0.000	0.000	0.000
frame1139.jpg	1	176.769	383.031	104.790	110.667	124.333
frame1140.jpg	1	177.333	363.536	108.033	114.785	140.265
frame1141.jpg	1	178.681	319.772	108.420	113.096	140.641
frame1142.jpg	1	178.498	277.728	110.589	114.027	154.498
frame1143.jpg	1	177.728	256.627	112.632	117.916	4.131
frame1144.jpg	1	176.803	266.456	113.115	123.512	24.801
frame1145.jpg	1	174.747	311.520	112.165	133.192	33.548
frame1146.jpg	1	169.357	373.548	113.999	149.020	35.892
frame1147.jpg	0	0.000	0.000	0.000	0.000	0.000
frame1148.jpg	0	0.000	0.000	0.000	0.000	0.000
frame1149.jpg	0	0.000	0.000	0.000	0.000	0.000
frame1150.jpg	1	196.775	368.272	76.612	110.509	63.563
frame1151.jpg	1	209.193	297.998	63.141	94.601	71.326
frame1152.jpg	1	219.840	189.830	48.607	82.097	75.752
frame1153.jpg	1	224.147	130.975	43.672	76.807	76.768
frame1154.jpg	1	228.079	104.666	39.042	72.126	77.931
frame1155.jpg	1	231.347	87.152	34.727	68.036	79.177
frame1156.jpg	1	234.313	71.349	31.333	64.058	79.623
frame1157.jpg	1	237.515	59.814	28.333	60.496	80.356
